temperatura;pressao;altitude;umidade;co2;tempo_registro;regiao;;
34,04;92718,21;797,6;45;29,03;28/11/2024 09:24;Sao Paulo;;
34,04;92717,02;797,7;45;54,98;28/11/2024 09:24;Sao Paulo;;
33,66;92675,84;801,38;43;491,44;28/11/2024 09:24;ABC;;
34,04;92714,63;797,92;45;29,77;28/11/2024 09:24;Sao Paulo;;
34,04;92712,41;798,12;45;29,4;28/11/2024 09:24;Sao Paulo;;
33,66;92675,59;801,41;43;495,21;28/11/2024 09:24;ABC;;
34,05;92714,44;797,94;45;50,48;28/11/2024 09:23;Sao Paulo;;
34,05;92714,27;797,95;45;31,48;28/11/2024 09:23;Sao Paulo;;
33,66;92677,38;801,25;43;497,1;28/11/2024 09:23;ABC;;
34,03;92716,16;797,78;45;41,34;28/11/2024 09:23;Sao Paulo;;
34,03;92719,58;797,48;45;54,98;28/11/2024 09:23;Sao Paulo;;
33,66;92674,06;801,54;43;493,32;28/11/2024 09:23;ABC;;
34,02;92718,09;797,44;45;56,45;28/11/2024 09:23;Sao Paulo;;
34,03;92716,51;797,75;45;56,74;28/11/2024 09:23;Sao Paulo;;
33,66;92676,19;801,35;43;500,89;28/11/2024 09:23;ABC;;
34,02;92716,38;797,76;45;33,06;28/11/2024 09:23;Sao Paulo;;
34;92716,89;797,72;45;40,4;28/11/2024 09:23;Sao Paulo;;
33,66;92676,45;801,33;43;489,57;28/11/2024 09:23;ABC;;
33,99;92713,84;797,99;45;43,01;28/11/2024 09:23;Sao Paulo;;
33,98;92715,06;797,88;45;45,74;28/11/2024 09:23;Sao Paulo;;
33,66;92679,36;801,07;43;493,32;28/11/2024 09:23;ABC;;
33,96;92715,25;797,86;45;59,46;28/11/2024 09:23;Sao Paulo;;
33,96;92710,3;798,31;45;57,34;28/11/2024 09:23;Sao Paulo;;
33,66;92679,09;801,09;43;489,57;28/11/2024 09:23;ABC;;
33,97;92713,52;798,02;45;47,29;28/11/2024 09:22;Sao Paulo;;
33,96;92715,08;797,88;45;42,53;28/11/2024 09:22;Sao Paulo;;
33,66;92682,17;800,82;43;493,32;28/11/2024 09:22;ABC;;
33,96;92714,56;797,92;45;38,35;28/11/2024 09:22;Sao Paulo;;
33,95;92712,03;798,15;45;47,55;28/11/2024 09:22;Sao Paulo;;
33,66;92679,7;801,04;43;493,32;28/11/2024 09:22;ABC;;
33,97;92713,02;798,06;45;54,98;28/11/2024 09:22;Sao Paulo;;
33,98;92713,02;798,06;45;55,57;28/11/2024 09:22;Sao Paulo;;
33,65;92680,17;801;43;495,21;28/11/2024 09:22;ABC;;
34;92715,18;797,87;45;57,34;28/11/2024 09:22;Sao Paulo;;
34;92713,48;798,02;45;59,46;28/11/2024 09:22;Sao Paulo;;
33,65;92677,02;801,28;43;493,32;28/11/2024 09:22;ABC;;
33,98;92715,41;797,85;45;33,46;28/11/2024 09:22;Sao Paulo;;
33,98;92712,5;798,11;45;37,03;28/11/2024 09:22;Sao Paulo;;
33,65;92679,33;801,07;43;482,13;28/11/2024 09:22;ABC;;
33,98;92717,28;797,68;45;42,29;28/11/2024 09:22;Sao Paulo;;
33,98;92713,87;797,99;45;56,45;28/11/2024 09:22;Sao Paulo;;
33,65;92674,46;801,51;43;478,44;28/11/2024 09:22;ABC;;
33,99;92717,42;797,67;45;60,08;28/11/2024 09:21;Sao Paulo;;
33,99;92713,33;798,03;45;57,04;28/11/2024 09:21;Sao Paulo;;
33,65;92681,03;800,92;43;487,7;28/11/2024 09:21;ABC;;
34;92718,08;797,61;45;59,46;28/11/2024 09:21;Sao Paulo;;
33,65;92681,48;800,88;43;489,57;28/11/2024 09:21;ABC;;
33,99;92719,84;797,45;45;58,85;28/11/2024 09:21;Sao Paulo;;
34;92725,42;796,95;45;38,8;28/11/2024 09:21;Sao Paulo;;
33,65;92688,91;800,22;43;497,1;28/11/2024 09:21;ABC;;
34;92720,98;797,35;45;42,05;28/11/2024 09:21;Sao Paulo;;
34,01;92723,2;797,15;45;48,07;28/11/2024 09:21;Sao Paulo;;
33,66;92687,23;800,37;43;504,71;28/11/2024 09:21;ABC;;
33,99;92728,17;796,71;45;59,46;28/11/2024 09:21;Sao Paulo;;
34,02;92722,19;797,24;45;59,77;28/11/2024 09:21;Sao Paulo;;
33,65;92686,09;800,47;43;489,57;28/11/2024 09:21;ABC;;
34,03;92727,25;796,79;45;60,08;28/11/2024 09:21;Sao Paulo;;
33,99;92720,5;797,39;45;59,46;28/11/2024 09:21;Sao Paulo;;
33,65;92682,16;800,82;43;498,99;28/11/2024 09:21;ABC;;
33,98;92721,55;797,3;45;41,1;28/11/2024 09:21;Sao Paulo;;
34;92726,27;796,88;45;36,17;28/11/2024 09:20;Sao Paulo;;
33,65;92687,02;800,39;43;500,89;28/11/2024 09:20;ABC;;
33,99;92723,08;797,16;45;44,99;28/11/2024 09:20;Sao Paulo;;
34;92722,52;797,21;45;43,01;28/11/2024 09:20;Sao Paulo;;
33,66;92687,58;800,34;43;500,89;28/11/2024 09:20;ABC;;
33,99;92725,47;796,95;45;50,48;28/11/2024 09:20;Sao Paulo;;
33,99;92729,22;796,62;45;60,7;28/11/2024 09:20;Sao Paulo;;
33,65;92683,77;800,68;43;514,35;28/11/2024 09:20;ABC;;
33,99;92724,45;797,04;45;61,01;28/11/2024 09:20;Sao Paulo;;
33,98;92722,56;797,21;45;73,07;28/11/2024 09:20;Sao Paulo;;
33,97;92725,46;796,95;45;46,51;28/11/2024 09:20;Sao Paulo;;
33,65;92683,26;800,72;43;498,99;28/11/2024 09:20;ABC;;
33,97;92720,38;797,41;45;44,74;28/11/2024 09:20;Sao Paulo;;
33,96;92719,34;797,5;45;45,24;28/11/2024 09:20;Sao Paulo;;
33,65;92685,83;800,49;43;508,55;28/11/2024 09:20;ABC;;
33,95;92720,22;797,42;45;59,46;28/11/2024 09:20;Sao Paulo;;
33,95;92720,22;797,42;45;60,7;28/11/2024 09:20;Sao Paulo;;
33,66;92688,43;800,26;43;506,63;28/11/2024 09:20;ABC;;
33,96;92726,5;796,86;45;43,99;28/11/2024 09:19;Sao Paulo;;
33,96;92721,05;797,35;45;30,9;28/11/2024 09:19;Sao Paulo;;
33,66;92687,58;800,34;43;518,24;28/11/2024 09:19;ABC;;
33,96;92719,7;797,44;45;30,14;28/11/2024 09:19;Sao Paulo;;
33,96;92716,44;797,76;45;39,48;28/11/2024 09:19;Sao Paulo;;
33,65;92688,45;800,26;43;512,41;28/11/2024 09:19;ABC;;
33,94;92715,13;797,87;45;42,53;28/11/2024 09:19;Sao Paulo;;
33,95;92715,27;797,86;45;55,86;28/11/2024 09:19;Sao Paulo;;
33,65;92686,09;800,47;43;506,63;28/11/2024 09:19;ABC;;
33,95;92715,27;797,86;45;59,77;28/11/2024 09:19;Sao Paulo;;
33,95;92712,72;798,09;45;59,46;28/11/2024 09:19;Sao Paulo;;
33,65;92684,73;800,59;43;502,8;28/11/2024 09:19;ABC;;
33,95;92718,17;797,6;45;43,5;28/11/2024 09:19;Sao Paulo;;
33,94;92717,69;797,65;45;33,87;28/11/2024 09:19;Sao Paulo;;
33,65;92688,96;800,21;43;502,8;28/11/2024 09:19;ABC;;
33,94;92718,88;797,54;45;43,99;28/11/2024 09:19;Sao Paulo;;
33,94;92716,31;797,77;45;43,75;28/11/2024 09:19;Sao Paulo;;
33,65;92680,96;800,93;43;516,29;28/11/2024 09:19;ABC;;
33,96;92722,08;797,25;45;59,77;28/11/2024 09:18;Sao Paulo;;
33,96;92719,52;797,48;45;59,46;28/11/2024 09:18;Sao Paulo;;
33,65;92688,39;800,26;43;516,29;28/11/2024 09:18;ABC;;
33,95;92719,7;797,47;45;45,49;28/11/2024 09:18;Sao Paulo;;
33,96;92719,85;797,45;45;59,46;28/11/2024 09:18;Sao Paulo;;
33,65;92690,84;800,04;43;508,55;28/11/2024 09:18;ABC;;
33,94;92715,46;797,84;45;38,35;28/11/2024 09:18;Sao Paulo;;
33,94;92721,27;797,33;45;41,1;28/11/2024 09:18;Sao Paulo;;
33,65;92692,05;799,94;43;520,2;28/11/2024 09:18;ABC;;
33,91;92726,59;796,85;45;47,81;28/11/2024 09:18;Sao Paulo;;
33,91;92721,48;797,31;45;48,86;28/11/2024 09:18;Sao Paulo;;
33,65;92689,81;800,14;43;516,29;28/11/2024 09:18;ABC;;
33,92;92718,92;797,53;45;60,39;28/11/2024 09:18;Sao Paulo;;
33,93;92721,59;797,3;45;60,08;28/11/2024 09:18;Sao Paulo;;
33,65;92690,97;800,03;43;524,13;28/11/2024 09:18;ABC;;
33,91;92717,89;797,63;45;34,07;28/11/2024 09:18;Sao Paulo;;
33,92;92717,53;797,66;45;45,24;28/11/2024 09:18;Sao Paulo;;
33,65;92689,09;800,2;43;526,1;28/11/2024 09:18;ABC;;
33,93;92723,81;797,1;45;38,35;28/11/2024 09:17;Sao Paulo;;
33,93;92724,67;797,02;45;36,38;28/11/2024 09:17;Sao Paulo;;
33,64;92687,31;800,36;43;512,41;28/11/2024 09:17;ABC;;
33,94;92730,64;796,49;45;55,27;28/11/2024 09:17;Sao Paulo;;
33,65;92688,23;800,28;43;510,48;28/11/2024 09:17;ABC;;
33,93;92722,28;797,23;45;55,57;28/11/2024 09:17;Sao Paulo;;
33,92;92717,39;797,67;45;60,39;28/11/2024 09:17;Sao Paulo;;
33,65;92688,58;800,25;43;522,16;28/11/2024 09:17;ABC;;
33,94;92721,78;797,28;45;54,69;28/11/2024 09:17;Sao Paulo;;
33,92;92725,04;796,99;45;33,66;28/11/2024 09:17;Sao Paulo;;
33,65;92689,61;800,15;43;514,35;28/11/2024 09:17;ABC;;
33,93;92721,27;797,33;45;42,77;28/11/2024 09:17;Sao Paulo;;
33,92;92721,48;797,31;45;43,99;28/11/2024 09:17;Sao Paulo;;
33,65;92693,63;799,79;43;536,04;28/11/2024 09:17;ABC;;
33,92;92722,31;797,23;45;59,46;28/11/2024 09:17;Sao Paulo;;
33,91;92723,18;797,15;45;60,39;28/11/2024 09:17;Sao Paulo;;
33,65;92690,97;800,03;43;506,63;28/11/2024 09:17;ABC;;
33,91;92718,92;797,53;45;57,94;28/11/2024 09:17;Sao Paulo;;
33,93;92722,63;797,2;45;43,01;28/11/2024 09:16;Sao Paulo;;
33,65;92688,63;800,24;43;518,24;28/11/2024 09:16;ABC;;
33,91;92722,84;797,18;45;75,6;28/11/2024 09:16;Sao Paulo;;
33,93;92725,19;796,97;45;42,05;28/11/2024 09:16;Sao Paulo;;
33,65;92691,31;800;43;524,13;28/11/2024 09:16;ABC;;
33,92;92720,43;797,4;45;33,26;28/11/2024 09:16;Sao Paulo;;
33,91;92722,5;797,22;45;45,24;28/11/2024 09:16;Sao Paulo;;
33,64;92688;800,3;43;526,1;28/11/2024 09:16;ABC;;
33,91;92720,28;797,41;45;42,53;28/11/2024 09:16;Sao Paulo;;
33,92;92721,31;797,32;45;57,34;28/11/2024 09:16;Sao Paulo;;
33,93;92717,34;797,68;45;56,74;28/11/2024 09:16;Sao Paulo;;
33,65;92691,15;800,02;43;528,08;28/11/2024 09:16;ABC;;
33,94;92722,63;797,2;45;32,86;28/11/2024 09:16;Sao Paulo;;
33,94;92719,56;797,48;45;33,06;28/11/2024 09:16;Sao Paulo;;
33,64;92689,02;800,21;43;530,06;28/11/2024 09:16;ABC;;
33,95;92722,61;797,21;45;35,74;28/11/2024 09:16;Sao Paulo;;
33,96;92726,19;796,89;45;29,4;28/11/2024 09:16;Sao Paulo;;
33,65;92688,63;800,24;43;528,08;28/11/2024 09:15;ABC;;
33,96;92725,14;796,98;45;57,04;28/11/2024 09:15;Sao Paulo;;
33,95;92727,21;796,79;45;54,41;28/11/2024 09:15;Sao Paulo;;
33,65;92688,23;800,28;43;528,08;28/11/2024 09:15;ABC;;
33,95;92720,22;797,42;45;54,12;28/11/2024 09:15;Sao Paulo;;
33,95;92725,84;796,92;45;55,27;28/11/2024 09:15;Sao Paulo;;
33,64;92685,77;800,46;43;528,08;28/11/2024 09:15;ABC;;
33,93;92724,84;797,01;45;44,99;28/11/2024 09:15;Sao Paulo;;
33,94;92728,94;796,64;45;43,99;28/11/2024 09:15;Sao Paulo;;
33,64;92684,4;800,62;43;528,08;28/11/2024 09:15;ABC;;
33,93;92725,19;796,97;45;54,69;28/11/2024 09:15;Sao Paulo;;
33,93;92726,38;796,87;45;42,53;28/11/2024 09:15;Sao Paulo;;
33,64;92685,14;800,55;43;530,06;28/11/2024 09:15;ABC;;
33,93;92728,08;796,72;45;56,74;28/11/2024 09:15;Sao Paulo;;
33,93;92725,86;796,92;45;58,24;28/11/2024 09:15;Sao Paulo;;
33,64;92685,26;800,54;43;520,2;28/11/2024 09:15;ABC;;
33,91;92725,23;796,97;45;32,86;28/11/2024 09:15;Sao Paulo;;
33,93;92727,73;796,75;45;45,74;28/11/2024 09:15;Sao Paulo;;
33,64;92690,17;800,1;43;530,06;28/11/2024 09:14;ABC;;
33,93;92725,02;796,99;45;44,74;28/11/2024 09:14;Sao Paulo;;
33,92;92717,36;797,67;45;37,47;28/11/2024 09:14;Sao Paulo;;
33,64;92690,01;800,12;43;514,35;28/11/2024 09:14;ABC;;
33,93;92718,7;797,55;45;50,75;28/11/2024 09:14;Sao Paulo;;
33,93;92718,19;797,6;45;54,98;28/11/2024 09:14;Sao Paulo;;
33,64;92689,32;800,18;43;534,04;28/11/2024 09:14;ABC;;
33,93;92721,27;797,33;45;56,74;28/11/2024 09:14;Sao Paulo;;
33,93;92722,97;797,17;45;49,13;28/11/2024 09:14;Sao Paulo;;
33,64;92689,5;800,16;43;536,04;28/11/2024 09:14;ABC;;
33,91;92720,28;797,41;45;36,38;28/11/2024 09:14;Sao Paulo;;
33,92;92717,19;797,69;45;65,18;28/11/2024 09:14;Sao Paulo;;
33,64;92688,22;800,28;43;528,08;28/11/2024 09:14;ABC;;
33,93;92724,84;797,01;45;39,26;28/11/2024 09:14;Sao Paulo;;
33,92;92719,58;797,48;45;43,75;28/11/2024 09:14;Sao Paulo;;
33,64;92687,78;800,32;43;530,06;28/11/2024 09:14;ABC;;
33,91;92717,21;797,69;45;56,45;28/11/2024 09:14;Sao Paulo;;
33,9;92721,13;797,34;45;54,12;28/11/2024 09:14;Sao Paulo;;
33,64;92691,59;799,98;43;534,04;28/11/2024 09:13;ABC;;
33,9;92719,94;797,44;45;40,4;28/11/2024 09:13;Sao Paulo;;
33,92;92722,16;797,25;45;32,86;28/11/2024 09:13;Sao Paulo;;
33,64;92687,37;800,35;43;528,08;28/11/2024 09:13;ABC;;
33,9;92721,98;797,26;45;34,48;28/11/2024 09:13;Sao Paulo;;
33,9;92722,49;797,22;45;30,14;28/11/2024 09:13;Sao Paulo;;
33,64;92684,97;800,57;43;540,06;28/11/2024 09:13;ABC;;
33,91;92724,38;797,05;45;52,42;28/11/2024 09:13;Sao Paulo;;
33,9;92720,96;797,35;45;43,5;28/11/2024 09:13;Sao Paulo;;
33,65;92689,95;800,12;43;534,04;28/11/2024 09:13;ABC;;
33,9;92719,77;797,46;45;50,48;28/11/2024 09:13;Sao Paulo;;
33,64;92688,64;800,24;43;536,04;28/11/2024 09:13;ABC;;
33,91;92725,73;796,93;45;32,26;28/11/2024 09:13;Sao Paulo;;
33,91;92727,79;796,74;45;44,74;28/11/2024 09:13;Sao Paulo;;
33,64;92690,86;800,04;43;540,06;28/11/2024 09:13;ABC;;
33,92;92727,8;796,74;45;39,26;28/11/2024 09:13;Sao Paulo;;
33,92;92730,33;796,52;45;39,94;28/11/2024 09:13;Sao Paulo;;
33,64;92694,11;799,75;43;536,04;28/11/2024 09:12;ABC;;
33,92;92724,02;797,08;45;37,25;28/11/2024 09:12;Sao Paulo;;
33,92;92725,89;796,91;45;54,69;28/11/2024 09:12;Sao Paulo;;
33,64;92690,01;800,12;43;526,1;28/11/2024 09:12;ABC;;
33,93;92725,52;796,95;45;48,07;28/11/2024 09:12;Sao Paulo;;
33,92;92721,66;797,29;45;58,85;28/11/2024 09:12;Sao Paulo;;
33,64;92692,91;799,86;43;538,05;28/11/2024 09:12;ABC;;
33,92;92724,04;797,08;45;32,26;28/11/2024 09:12;Sao Paulo;;
33,91;92723,35;797,14;45;39,26;28/11/2024 09:12;Sao Paulo;;
33,64;92684,91;800,57;43;542,08;28/11/2024 09:12;ABC;;
33,91;92726,77;796,83;45;33,66;28/11/2024 09:12;Sao Paulo;;
33,9;92726,93;796,82;45;44,24;28/11/2024 09:12;Sao Paulo;;
33,9;92722,33;797,23;45;54,69;28/11/2024 09:12;Sao Paulo;;
33,64;92691,3;800;43;542,08;28/11/2024 09:12;ABC;;
33,88;92718,95;797,53;45;56,45;28/11/2024 09:12;Sao Paulo;;
33,87;92724,09;797,07;45;54,98;28/11/2024 09:12;Sao Paulo;;
33,65;92692,86;799,86;43;528,08;28/11/2024 09:12;ABC;;
33,87;92728,19;796,71;45;32,66;28/11/2024 09:12;Sao Paulo;;
33,87;92730,58;796,49;45;44,99;28/11/2024 09:11;Sao Paulo;;
33,64;92690,56;800,07;43;524,13;28/11/2024 09:11;ABC;;
33,87;92724,41;797,04;45;40,17;28/11/2024 09:11;Sao Paulo;;
33,89;92726,63;796,85;45;29,03;28/11/2024 09:11;Sao Paulo;;
33,64;92689,16;800,19;43;536,04;28/11/2024 09:11;ABC;;
33,88;92726,63;796,85;45;52,7;28/11/2024 09:11;Sao Paulo;;
33,87;92726,66;796,84;45;41,1;28/11/2024 09:11;Sao Paulo;;
33,64;92682,99;800,75;43;528,08;28/11/2024 09:11;ABC;;
33,88;92727,15;796,8;45;56,74;28/11/2024 09:11;Sao Paulo;;
33,87;92724,23;797,06;45;54,41;28/11/2024 09:11;Sao Paulo;;
33,64;92683,89;800,67;43;538,05;28/11/2024 09:11;ABC;;
33,86;92725,8;797,32;45;40,4;28/11/2024 09:11;Sao Paulo;;
33,85;92722,41;797,22;45;38,35;28/11/2024 09:11;Sao Paulo;;
33,64;92686,8;800,41;43;542,08;28/11/2024 09:11;ABC;;
33,87;92725,97;796,91;45;35,11;28/11/2024 09:11;Sao Paulo;;
33,86;92719,31;797,5;45;42,77;28/11/2024 09:11;Sao Paulo;;
33,65;92684,98;800,57;43;540,06;28/11/2024 09:11;ABC;;
33,86;92722,05;797,26;45;58,24;28/11/2024 09:11;Sao Paulo;;
33,84;92723,63;797,11;45;56,45;28/11/2024 09:10;Sao Paulo;;
33,64;92684,06;800,65;43;536,04;28/11/2024 09:10;ABC;;
33,83;92724,81;797,01;45;42,29;28/11/2024 09:10;Sao Paulo;;
33,82;92728,42;796,69;45;32,66;28/11/2024 09:10;Sao Paulo;;
33,65;92683,27;800,5;43;548,16;28/11/2024 09:10;ABC;;
33,81;92720,59;797,39;45;29,03;28/11/2024 09:10;Sao Paulo;;
33,8;92723,16;797,16;45;38,8;28/11/2024 09:10;Sao Paulo;;
33,64;92685,77;800,5;43;544,1;28/11/2024 09:10;ABC;;
33,8;92719,23;797,51;45;53,55;28/11/2024 09:10;Sao Paulo;;
33,82;92724,86;797;45;53,83;28/11/2024 09:10;Sao Paulo;;
33,65;92685,54;800,52;43;546,13;28/11/2024 09:10;ABC;;
33,82;92724,02;797,08;45;57,04;28/11/2024 09:10;Sao Paulo;;
33,85;92719,84;797,45;45;55,27;28/11/2024 09:10;Sao Paulo;;
33,64;92682,34;800,8;43;534,04;28/11/2024 09:10;ABC;;
33,85;92722,58;797,21;45;28,85;28/11/2024 09:10;Sao Paulo;;
33,84;92722,95;797,18;45;33,06;28/11/2024 09:10;Sao Paulo;;
33,64;92685,77;800,5;43;534,04;28/11/2024 09:10;ABC;;
33,84;92720,39;797,4;45;36,6;28/11/2024 09:10;Sao Paulo;;
33,84;92723,28;797,15;45;41,58;28/11/2024 09:09;Sao Paulo;;
33,64;92683,38;800,71;43;548,16;28/11/2024 09:09;ABC;;
33,83;92718,84;797,54;45;54,69;28/11/2024 09:09;Sao Paulo;;
33,83;92717,66;797,65;45;56,74;28/11/2024 09:09;Sao Paulo;;
33,65;92682,93;800,75;43;544,1;28/11/2024 09:09;ABC;;
33,86;92722,58;797,21;45;54,98;28/11/2024 09:09;Sao Paulo;;
33,85;92718,14;797,61;45;73,78;28/11/2024 09:09;Sao Paulo;;
33,65;92684,34;800,62;43;546,13;28/11/2024 09:09;ABC;;
33,85;92718,31;797,59;45;43,01;28/11/2024 09:09;Sao Paulo;;
33,84;92722,77;797,19;45;32,06;28/11/2024 09:09;Sao Paulo;;
33,65;92684,81;800,58;43;540,06;28/11/2024 09:09;ABC;;
33,84;92719,19;797,51;45;42,29;28/11/2024 09:09;Sao Paulo;;
33,85;92722,06;797,25;45;51,86;28/11/2024 09:09;Sao Paulo;;
33,64;92682,86;800,76;43;556,35;28/11/2024 09:09;ABC;;
33,84;92717,48;797,66;45;54,41;28/11/2024 09:09;Sao Paulo;;
33,64;92684,06;800,65;43;548,16;28/11/2024 09:09;ABC;;
33,85;92716,44;797,76;45;54,69;28/11/2024 09:09;Sao Paulo;;
33,84;92719,88;797,45;45;32,46;28/11/2024 09:09;Sao Paulo;;
33,65;92681,39;800,89;43;548,16;28/11/2024 09:08;ABC;;
33,82;92718,02;797,62;45;76,7;28/11/2024 09:08;Sao Paulo;;
33,83;92716,45;797,76;45;37,47;28/11/2024 09:08;Sao Paulo;;
33,64;92680,59;800,96;43;552,25;28/11/2024 09:08;ABC;;
33,83;92716,8;797,73;45;54,12;28/11/2024 09:08;Sao Paulo;;
33,85;92715,08;797,88;45;55,86;28/11/2024 09:08;Sao Paulo;;
33,65;92680,71;800,95;43;546,13;28/11/2024 09:08;ABC;;
33,86;92720,34;797,41;45;51,03;28/11/2024 09:08;Sao Paulo;;
33,85;92718,66;797,56;45;54,98;28/11/2024 09:08;Sao Paulo;;
33,64;92682,17;800,82;43;554,3;28/11/2024 09:08;ABC;;
33,85;92724,63;797,03;45;53,83;28/11/2024 09:08;Sao Paulo;;
33,85;92725,48;796,95;45;29,59;28/11/2024 09:08;Sao Paulo;;
33,85;92724,63;797,03;45;39,94;28/11/2024 09:08;Sao Paulo;;
33,64;92683,27;800,72;43;554,3;28/11/2024 09:08;ABC;;
33,84;92722,09;797,25;45;44,99;28/11/2024 09:08;Sao Paulo;;
33,83;92717,66;797,62;45;40,64;28/11/2024 09:08;Sao Paulo;;
33,64;92683,16;800,73;43;556,35;28/11/2024 09:08;ABC;;
33,83;92720,72;797,37;45;28,85;28/11/2024 09:08;Sao Paulo;;
33,83;92723,62;797,12;45;54,69;28/11/2024 09:07;Sao Paulo;;
33,64;92685,42;800,53;43;552,25;28/11/2024 09:07;ABC;;
33,83;92719,88;797,45;45;35,74;28/11/2024 09:07;Sao Paulo;;
33,82;92716,82;797,72;45;37,25;28/11/2024 09:07;Sao Paulo;;
33,65;92682,59;800,78;43;558,42;28/11/2024 09:07;ABC;;
33,83;92715,45;797,84;45;66,17;28/11/2024 09:07;Sao Paulo;;
33,82;92716,82;798,12;45;29,03;28/11/2024 09:07;Sao Paulo;;
33,65;92682,25;800,81;43;552,25;28/11/2024 09:07;ABC;;
33,8;92715,81;797,81;45;39,26;28/11/2024 09:07;Sao Paulo;;
33,79;92726,95;796,82;45;52,14;28/11/2024 09:07;Sao Paulo;;
33,65;92684,64;800,6;43;564,64;28/11/2024 09:07;ABC;;
33,76;92722,38;797,23;45;54,69;28/11/2024 09:07;Sao Paulo;;
33,76;92722,7;797,2;45;54,69;28/11/2024 09:07;Sao Paulo;;
33,65;92684,04;800,65;43;564,64;28/11/2024 09:07;ABC;;
33,78;92722,34;797,23;45;32,86;28/11/2024 09:07;Sao Paulo;;
33,79;92723,54;797,12;45;31,67;28/11/2024 09:07;Sao Paulo;;
33,65;92682,59;800,78;43;558,42;28/11/2024 09:07;ABC;;
33,8;92720,08;797,43;45;39,94;28/11/2024 09:07;Sao Paulo;;
33,8;92719,73;797,46;45;44,74;28/11/2024 09:06;Sao Paulo;;
33,64;92683,89;800,67;43;562,56;28/11/2024 09:06;ABC;;
33,8;92717,52;797,66;45;54,98;28/11/2024 09:06;Sao Paulo;;
33,8;92720,08;797,43;45;57,04;28/11/2024 09:06;Sao Paulo;;
33,64;92682,23;800,81;43;570,91;28/11/2024 09:06;ABC;;
33,8;92717,86;797,63;45;41,1;28/11/2024 09:06;Sao Paulo;;
33,78;92722,85;797,18;45;51,86;28/11/2024 09:06;Sao Paulo;;
33,64;92683,67;800,68;43;577,24;28/11/2024 09:06;ABC;;
33,77;92726,97;796,82;45;38,58;28/11/2024 09:06;Sao Paulo;;
33,75;92723,06;797,17;45;29,77;28/11/2024 09:06;Sao Paulo;;
33,64;92684,19;800,64;43;570,91;28/11/2024 09:06;ABC;;
33,75;92722,72;797,2;45;44,24;28/11/2024 09:06;Sao Paulo;;
33,75;92723,91;797,09;45;41,1;28/11/2024 09:06;Sao Paulo;;
33,64;92681,33;800,94;43;552,25;28/11/2024 09:06;ABC;;
33,76;92721,19;797,33;45;57,04;28/11/2024 09:06;Sao Paulo;;
33,75;92718,8;797,55;45;52,7;28/11/2024 09:06;Sao Paulo;;
33,64;92682,82;800,76;43;558,42;28/11/2024 09:06;ABC;;
33,78;92725,06;796,99;45;33,66;28/11/2024 09:06;Sao Paulo;;
33,76;92718,13;797,61;45;55,27;28/11/2024 09:05;Sao Paulo;;
33,64;92682,58;800,78;43;556,35;28/11/2024 09:05;ABC;;
33,75;92722,38;797,23;45;36,6;28/11/2024 09:05;Sao Paulo;;
33,76;92723,58;797,12;45;28,85;28/11/2024 09:05;Sao Paulo;;
33,64;92682,41;800,8;43;568,82;28/11/2024 09:05;ABC;;
33,76;92721,67;797,29;45;54,98;28/11/2024 09:05;Sao Paulo;;
33,78;92710,58;798,28;45;54,12;28/11/2024 09:05;Sao Paulo;;
33,64;92685,22;800,55;43;564,64;28/11/2024 09:05;ABC;;
33,8;92715,3;797,86;45;74,5;28/11/2024 09:05;Sao Paulo;;
33,81;92717,19;797,69;45;54,98;28/11/2024 09:05;Sao Paulo;;
33,64;92685,83;800,49;43;564,64;28/11/2024 09:05;ABC;;
33,81;92721,11;797,34;45;37,03;28/11/2024 09:05;Sao Paulo;;
33,81;92719,74;797,46;45;32,66;28/11/2024 09:05;Sao Paulo;;
33,64;92685,26;800,54;43;562,56;28/11/2024 09:05;ABC;;
33,8;92720,94;797,36;45;41,1;28/11/2024 09:05;Sao Paulo;;
33,64;92685,9;800,49;43;568,82;28/11/2024 09:05;ABC;;
33,79;92718,25;797,6;45;43,01;28/11/2024 09:05;Sao Paulo;;
33,79;92718,94;797,53;45;54,69;28/11/2024 09:05;Sao Paulo;;
33,64;92687,37;800,35;43;573,02;28/11/2024 09:04;ABC;;
33,79;92715,87;797,81;45;59,16;28/11/2024 09:04;Sao Paulo;;
33,79;92717,91;797,52;45;43,01;28/11/2024 09:04;Sao Paulo;;
33,64;92683,91;800,66;43;573,02;28/11/2024 09:04;ABC;;
33,79;92717,23;797,69;45;33,26;28/11/2024 09:04;Sao Paulo;;
33,81;92719,41;797,49;45;39,03;28/11/2024 09:04;Sao Paulo;;
33,64;92684,8;800,58;43;573,02;28/11/2024 09:04;ABC;;
33,8;92716,16;797,78;45;46,77;28/11/2024 09:04;Sao Paulo;;
33,82;92719,2;797,51;45;54,69;28/11/2024 09:04;Sao Paulo;;
33,64;92686,81;800,4;43;564,64;28/11/2024 09:04;ABC;;
33,81;92723,16;797,16;45;53,26;28/11/2024 09:04;Sao Paulo;;
33,79;92715,36;797,85;45;57,04;28/11/2024 09:04;Sao Paulo;;
33,79;92718,77;797,55;45;59,16;28/11/2024 09:04;Sao Paulo;;
33,64;92681,72;800,86;43;568,82;28/11/2024 09:04;ABC;;
33,79;92714,16;797,96;45;43,75;28/11/2024 09:04;Sao Paulo;;
